node1	node2	X13_12N_N_N_2	X13_18S_H_C_0	X13_22N_H_N_2	X13_23N_N_N_1	X13_3N_N_N_1	X13_4S_H_C_2	X13_6N_N_N_1	X13_8N_N_N_0	X14_15N_H_N_0	X14_16S_H_C_1	X14_1N_H_N_1	X14_23S_N_C_1	X14_3N_N_N_1	X14_3S_N_C_1	X14_4N_H_N_2	X14_4S_H_C_2
OTU_1781	OTU_74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_370	OTU_74	0	0	0	0	0	0	0	0	-0.0969863707415988	0	-0.405756001534614	0	0	0	0	0
OTU_4144	OTU_74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_563	OTU_74	0	0	0	0	0	0	0	0	0	-0.152793555197702	0	0	0	0	0.104444165855433	0
OTU_1601	OTU_741	0	-0.086819621945404	0	0	0	-0.136077903588174	0	0	-0.0898215529938712	0	-0.0598451955578321	0	-0.114492384277575	0	0	-0.116343324144088
OTU_1974	OTU_741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2192	OTU_743	0	-0.306952799306556	0	0	-0.134162635164973	0	0	-0.389966164845907	0	0	0	0	0	-0.0952577051071405	-0.138645383179298	0
OTU_2398	OTU_743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.170335196752384	0
OTU_1159	OTU_740	0	0	0	0	0	0	0	0	0	-0.122614763747113	-0.158508971785563	0	-0.0630812689929401	0	-0.111049881163072	0
OTU_126	OTU_740	0	-0.0762001586037981	0	0	0	-0.0647921928234604	-0.149068115288433	0	-0.385363386497901	-0.394422349929327	-0.394109706081018	0	0	0	-0.35977897151698	-0.103038759522859
OTU_130	OTU_740	0	0	0	0	0	0	0	0	0	-0.0687612711543952	-0.11257361808515	0	0	0	-0.091794306404768	0
OTU_1385	OTU_740	0	0	0	0	0	0	0	0	0	0	-0.201251307597444	-0.0971376608333607	0	0	0	0
OTU_1573	OTU_740	0	0	0	-0.127035029044801	-0.0933800408062804	0	0	0	-0.155246851854716	-0.205790217019844	-0.140938977123034	-0.124329417974773	0	0	0	0
OTU_172	OTU_740	0	0	0	0	0	0	-0.109164577365096	0	0	0	0	0	0	0	0	0
OTU_186	OTU_740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1954	OTU_740	0	0	0	0	-0.142473749065285	0	0	-0.113125044641267	0	0	0	0	0	0	0	0
OTU_212	OTU_740	0	0	-0.108604771449191	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_277	OTU_740	0	0	0	0	0	0	0	-0.0849619724054763	0	-0.129130837760106	-0.101995708517736	0	-0.0811336520205778	0	-0.117761529619691	0
OTU_2790	OTU_740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31	OTU_740	0	0	-0.0861143264041569	0	0	-0.104202652463771	0	-0.208857409545386	-0.356734715962315	-0.0896372505718451	-0.279543235422276	0	-0.16455615688131	0	-0.347416035478737	-0.0796600607283641
OTU_315	OTU_740	0	0	0	0	0	0	0	0	-0.175880384790451	0	-0.130834934219824	0	-0.078296836006021	0	-0.220978248199053	0
OTU_3662	OTU_740	-0.146798940806718	-0.0776762079609873	0	0	0	0	0	0	0	0	0	0	0	-0.15298202474948	0	0
OTU_398	OTU_740	0	0	-0.13981845580574	0	0	0	0	0	0	0	-0.107209342975378	0	0	0	0	0
OTU_429	OTU_740	0	0	0	0	0	0	0	0	0	0	-0.111582404051823	0	0	0	-0.126224618417578	0
OTU_47914	OTU_740	0	0	-0.225249612640329	0	-0.0965470408420339	0	0	-0.183657664558086	0	0	-0.185954724091251	0	0	-0.0870808055422725	0	0
OTU_517	OTU_740	0	0	0	0	0	0	0	0	0	-0.0911381822284569	-0.108435913655182	0	0	0	0	0
OTU_5381	OTU_740	0	0	0	0	0	0	0	-0.165536727266219	-0.150803692293814	0	-0.204423364385839	0	-0.066747065594982	0	-0.133662597852634	0
OTU_606	OTU_740	0	0	-0.0917200520153635	0	0	0	0	0	-0.189283608727252	0	-0.171537926041988	-0.0918467638790493	-0.0684105840180316	0	-0.0839123672406612	0
OTU_614	OTU_740	0	0	0	0	0	0	0	-0.0630839658042786	-0.321613475881318	-0.0644419043491573	-0.256788770563118	0	-0.0556675760159769	0	-0.202741736064723	0
OTU_6553	OTU_740	0	0	0	0	0	0	0	0	0	0	0	-0.199374504621181	0	-0.0809350138881612	0	0
OTU_7	OTU_740	0	0	-0.174836916694667	0	0	0	0	-0.0984562370864266	0	0	-0.21955045616263	0	0	0	-0.185002504242223	0
OTU_700	OTU_740	0	0	-0.0988548429851117	0	0	0	0	0	0	0	0	0	-0.0811114772491715	0	0	0
OTU_107	OTU_744	0	0.0657896450837787	0	0	0	0	-0.156624142900114	0	-0.218395540898195	-0.127480617914956	-0.210819415091157	-0.0695005802455082	0	0	-0.250417344286408	0
OTU_1159	OTU_744	0	0	0	-0.11106756013011	0	0	-0.0776204503761407	0	0	-0.0766713669110843	-0.101454628929496	0	0	0	-0.0659848532196828	0
OTU_123	OTU_744	0	0.0770994044635558	0	0	0	0	-0.0865039471511381	0	0	-0.089718577368108	0	0	0	0	-0.0733225912001049	0
OTU_126	OTU_744	0.0624885213731398	0.0549992790790217	-0.0744991773154371	0	-0.0723228166618727	0	-0.332323045928592	0	-0.293476703484256	-0.313961052535606	-0.30869221306547	0	0	0	-0.279143902004602	-0.166102468838919
OTU_1256	OTU_744	-0.129825627198389	0	0	-0.0889427380503827	0	0	0	0	0	0	0	0	-0.112637312754919	0	0	0
OTU_1258	OTU_744	0	0.0761542167112146	0	0	0	0	0	0	0	0	0	-0.140734297682319	0	0	-0.0951882739737258	0
OTU_130	OTU_744	0	0	0	0	0	0	-0.116879678213567	0	0	0	0	0	0	0	0	-0.0947870442375486
OTU_14	OTU_744	0	0	0	0	0	0	0	0	-0.128249109242506	-0.188183945437189	0	0	0	0	-0.180824376929151	-0.0895451830429014
OTU_172	OTU_744	0	0.0927472456313964	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_186	OTU_744	0	0	0	-0.0758818366958642	0	0	0	0	0	0	0	0	0	0	0	0
OTU_187	OTU_744	0.094176185733479	0.0867268536025433	0	0	0	0	-0.174290246442929	0	-0.152394278516902	-0.0826289113638075	-0.164033087318972	0	0	0	-0.165428727854136	0
OTU_212	OTU_744	0.0863751689507197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_229	OTU_744	0	0.0556306756221464	0	0	0	0	-0.119953381275001	0	-0.166673138074588	0	-0.135065574212858	0	0	0	-0.194512900110835	-0.071436106947075
OTU_272	OTU_744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_274	OTU_744	0	0.0804626554308986	0	0	0	0	-0.115553921588657	0	0	0	-0.0897669762560101	0	0	0	0	0
OTU_31	OTU_744	0.0567672851874051	0.0509842694479206	0	0	0	0	-0.125377863615154	-0.153870318431413	-0.280617395147294	-0.0537439233385196	-0.213488926592516	0	0	0	-0.278828803956582	-0.144135905015411
OTU_315	OTU_744	0	0	0	0	0	0	0	0	-0.0998864261999057	0	-0.0749563849241293	0	0	0	-0.143792205854545	0
OTU_398	OTU_744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_465	OTU_744	0	0	0	0	0	0	-0.181004656062899	0	-0.13433517599512	0	-0.198106043992994	0	0	0	-0.227765081755664	-0.0920180430341018
OTU_51	OTU_744	0	0	-0.0910453890537978	0	0	0	0	0	0	-0.165897730010701	-0.0951179956425872	0	0	0	-0.117097988508729	-0.0789639934637695
OTU_559	OTU_744	0.0724169316008025	0	0	0	0	0	-0.0865915767275324	0	0	0	-0.0933877153578095	0	0	0	-0.175068479769046	0
OTU_578	OTU_744	0	0.0685192581042796	0	0	0	0	0	-0.0789180775094528	0	-0.159284695028823	0	-0.0749306160791028	0	0	0	-0.0997536388320813
OTU_600	OTU_744	0.0880056744024643	0	0	0	0	0	-0.186185444417885	-0.0930444581717093	-0.149621346085657	-0.147157550180053	-0.157677549453389	-0.117382933904275	0	0	-0.129594404861282	-0.0783909157711075
OTU_614	OTU_744	0.0701540733842777	0	0	-0.124834731346969	0	0	-0.165939805477343	0	-0.212558807951989	0	-0.170397345042838	0	0	0	-0.130460711160681	0
OTU_6485	OTU_744	0	-0.106430602851292	0	-0.0793807723364376	0	0	0	0	0	0	0	0	0	-0.113565956295752	0	0
OTU_7	OTU_744	0.0701524842044498	0.0657511916428384	0	0	0	0	-0.179124795173219	0	0	0	-0.150987978432258	0	0	0	-0.124208373454612	0
OTU_728	OTU_744	0	-0.248055365865652	0	0	-0.108806064081333	0	0	0	0	0	0	0	0	-0.101879428205742	0	0
OTU_740	OTU_744	0	0	-0.0811594055436377	-0.0920168806782333	-0.0746932389762449	0	0	0	0	0	0	0	-0.0988570711895397	0	0	0
OTU_11339	OTU_745	0	0	0	-0.157107133240849	0	0	0	0	0	0	0	-0.180797232579369	0	0	0	0
OTU_2547	OTU_745	0	0	0	-0.151948572274366	0	0	-0.110921947696164	0	0	0	-0.126935165502016	-0.175208798832584	0	0	0	0
OTU_1050	OTU_746	-0.0952733124514107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1291	OTU_746	0	0	0	0	-0.0954679031770221	0	0	0	0	0	0	0	0	0	0	0
OTU_1623	OTU_746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1900	OTU_746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2842	OTU_746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3351	OTU_746	0	0	0	-0.107513969171634	0	0	0	0	0	-0.0903972825922735	0	0	0	0	0	0
OTU_4376	OTU_746	0	0	0	0	0	0	0	0	0	-0.0720080686558626	0	0	0	0	0	0
OTU_3280	OTU_7439	0	0	0	0	0	-0.156973204118759	0	0	0	0	0	0	0	0	0	0
OTU_4303	OTU_7439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10	OTU_747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.127566797404897	0
OTU_107	OTU_747	0	0	0	0	-0.113048460990468	0	0	0	-0.318739733376238	-0.209193256444256	-0.211924392105102	0	0	0	0	0
OTU_1159	OTU_747	0	0	0	0	0	0	0	0	0	-0.143471178979135	-0.106078478098901	0	0	0	0	0
OTU_117	OTU_747	0	0	0	0	-0.142710751566231	0	0	0	-0.385860876673766	-0.270245633525183	-0.244524461103896	0	0	0	0	0
OTU_123	OTU_747	0	0	0	0	-0.0900031518627305	0	0	0	-0.0879436556127112	-0.156963090845653	0	0	0	0	0	0
OTU_126	OTU_747	0	0	0	0	0	0	0	0	-0.399486247622644	-0.426446656825095	-0.304613974908467	0	0	0	0	0
OTU_1258	OTU_747	0	0	0	0	0	0	0	0	0	-0.101656012713653	0	0	0	0	0	0
OTU_1329	OTU_747	0	-0.229926123946953	-0.0771507836939924	0	0	0	-0.244744787941639	0	0	0	0	0	0	0	-0.207790777825916	-0.247159312036533
OTU_133	OTU_747	0	0	0	0	-0.10108872953042	0	0	0	-0.142149527093942	-0.159278759975694	-0.123845340396327	0	0	0	0	0
OTU_1330	OTU_747	0	0	0	0	0	0	0	0	-0.311822881851441	-0.103373746659021	0	0	0	0	-0.0907790067339322	0
OTU_16	OTU_747	0	0	0	0	0	0	0	-0.132386017383613	-0.18672397145996	-0.119194991448217	-0.136197154417564	0	0	0	0	0
OTU_165	OTU_747	0	0	0	0	-0.138679608506641	0	0	0	-0.329537919236035	-0.234139304646844	-0.148826943062179	0	0	0	0	0
OTU_1716	OTU_747	-0.174082305546742	-0.149546677911595	0	0	0	-0.117587258068361	-0.160898450918811	0	0	0	0	0	0	0	-0.13022280754957	0
OTU_172	OTU_747	0	0	0	0	0	0	-0.216184808750462	0	0	0	0	0	0	0	-0.114463206431454	0
OTU_186	OTU_747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_187	OTU_747	0	0	0	0	-0.12003893668344	0	0	0	-0.269695727898428	-0.160999056951382	-0.187528234079352	0	0	0	0	0
OTU_193	OTU_747	0	0	0	0	0	0	0	0	-0.106793937964812	0	-0.221792894590912	0	0	0	0	0
OTU_212	OTU_747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.143508179600851	-0.0504438389733224
OTU_223	OTU_747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.113266505369708	0
OTU_229	OTU_747	0	0	0	0	-0.0714954787229321	0	0	0	-0.264697252471736	-0.106925685808832	-0.142095309898352	0	0	0	0	0
OTU_249	OTU_747	0	0	0	0	0	0	-0.145474115404476	0	0	0	0	0	0	0	0	0
OTU_262	OTU_747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.121973434151275	0
OTU_272	OTU_747	0	0	0	0	0	0	-0.152935131513157	0	0	0	0	0	0	0	0	0
OTU_274	OTU_747	0	0	0	0	0	0	0	0	-0.10919036412926	0	-0.0943351321088306	0	0	0	0	0
OTU_29	OTU_747	0	0	0	0	-0.106279456300831	0	0	0	-0.514198545612199	-0.250840197841675	-0.27837952483404	0	0	0	0	0
OTU_31	OTU_747	0	0	0	0	0	0	0	-0.181787207409507	-0.387410016505893	-0.109780896641622	-0.214678846264699	0	0	0	0	0
OTU_368	OTU_747	0	0	0	0	0	0	-0.136514077047306	0	0	0	-0.0785770458356868	0	0	0	-0.0589440570046026	0
OTU_398	OTU_747	0	0	0	0	0	0	-0.112333431563416	0	0	0	-0.0683617610792189	0	0	0	-0.131328331489341	0
OTU_424	OTU_747	0	0	0	0	-0.123337632497184	0	0	-0.165676079560324	-0.494829707590207	-0.242550656793224	-0.202247886814731	0	0	0	0	0
OTU_455	OTU_747	0	0	0	0	0	0	0	0	-0.113877135331604	0	0	0	0	0	0	0
OTU_474	OTU_747	-0.118777053560804	-0.102510682689091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_479	OTU_747	0	0	0	0	0	0	0	0	-0.194013068091717	-0.22089775063988	-0.170411484186632	0	0	0	0	0
OTU_517	OTU_747	0	0	0	0	0	0	-0.077344285822306	0	-0.0568033672015736	-0.116868908961489	-0.0731982679508796	0	0	0	-0.0927360334635036	0
OTU_58	OTU_747	0	0	0	0	-0.179859043094557	0	0	-0.10565797262901	-0.157866612970655	-0.320225849168308	-0.191089540337101	0	0	0	0	0
OTU_614	OTU_747	0	0	0	0	0	0	0	0	-0.31775744564489	-0.0754060651321302	-0.175604386482571	0	0	0	0	0
OTU_648	OTU_747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7	OTU_747	0	0	0	0	0	0	0	-0.0766281675108448	0	0	-0.152070505056652	0	0	0	0	0
OTU_700	OTU_747	0	0	0	0	0	0	-0.0799636646405012	0	0	0	0	0	0	0	-0.137522440762125	0
OTU_740	OTU_747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.148164913152453	0
OTU_744	OTU_747	0	0	0	0	0	0	-0.074028007709522	0	0	0	0	0	0	0	-0.0943148537940209	0
OTU_1009	OTU_75	-0.0855864898664553	0	0	-0.1294230373799	-0.322576927318806	0	-0.134220193440954	0	0	-0.188463982984386	0.0894606037964229	0	-0.186258485478599	0	0	0
OTU_1225	OTU_75	-0.112130507238662	0	0	-0.142685641602642	-0.117322811440376	0	-0.123294504625999	0	0.0878798589772066	-0.173208921731228	0.110090477891094	0	-0.222744134967341	0	0	0
OTU_1362	OTU_75	0	0	0	0	-0.179306331044233	0	0	0	0	0	0	0	-0.0889538604368793	0	0	0
OTU_1964	OTU_75	0	0	0	0	-0.178434858179121	0	0	0	0	0	-0.178000086151465	0	0	0	0	0
OTU_208	OTU_75	0	0	0	0	0	-0.0923019993350606	0	0	0	0	0	0	0	0	0	-0.0693557927518037
OTU_2447	OTU_75	0	0	0	0	0	0	0	0	0	0	0	0	-0.103823137463397	0	0	0
OTU_2454	OTU_75	0	0	0	0	-0.106181294684806	0	0	0	-0.0977216547766261	0	0	0	0	0	0	0
OTU_676	OTU_75	0	0	0	0	0	0	0	0	-0.0820380093604988	0	0	0	0	0	0	0
OTU_1225	OTU_750	0	0	0	-0.0910089229130985	0	0	0	-0.248652989586303	0	0	0	-0.270644021441464	-0.230454896356659	0	-0.119488530697139	0
OTU_1291	OTU_750	0	0	-0.253507708713411	0	-0.16894166865865	0	0	-0.0814018387713342	0	0	0	0	0	0	0	0
OTU_1737	OTU_750	0	0	0	0	0	0	0	-0.118778795665432	0	0	0	-0.211342092001824	-0.0792393473109898	0	0	0
OTU_1781	OTU_750	0	0	0	0	0	0	0	0	0	0	0	-0.137361758240821	0	0	0	0
OTU_1964	OTU_750	0	0	0	0	-0.141714065551444	0	0	-0.196742543790792	0	0	0	0	0	0	0	0
OTU_2073	OTU_750	0	0	-0.212903372332305	0	-0.130821087020216	0	0	0	0	0	0	-0.160487382294921	0	0	0	0
OTU_345	OTU_750	0	0	0.0807510330311266	0	0	-0.21796935585797	-0.0899390836606219	0	0	0	0	-0.107780661587248	0	0	0	0
OTU_3461	OTU_750	0	0	0	0	-0.139229408516844	0	0	0	0	0	0	0	-0.0931348432066039	0	0	0
OTU_418	OTU_750	0	0	0	0	0	-0.0826490474508966	0	0	0	-0.106980425836252	0	0	0	0	0	0
OTU_7261	OTU_750	0	0	-0.113332029688042	0	0	-0.0822991633158031	0	0	0	0	0	-0.166308841521802	0	0	0	0
OTU_1671	OTU_7513	0	0	0	0	0	-0.129934049965937	0	0	0	0	0	0	-0.118207782216392	0	0	0
OTU_2250	OTU_7513	-0.0597588161264171	-0.166156505941436	-0.146620279638223	0	0	0	0	-0.0834143625830086	0	0	0	-0.100045489851222	-0.0879464658832396	-0.188180439368774	-0.0879797066939976	-0.0857489724686943
OTU_2776	OTU_7513	0	0	0	0	0	-0.0837259495551166	0	0	0	0	0	0	0	0	0	0
OTU_4253	OTU_7513	0	0	-0.273744313254205	-0.100185508477582	0	0	-0.105861386858436	0	0	0	-0.13904013944389	0	-0.094245178835814	-0.0914929144675166	-0.118571074395296	0
OTU_4946	OTU_7513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1183	OTU_752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.127424343602903
OTU_1318	OTU_752	0	0	-0.108799588486711	0	0	-0.093387324949705	0	0	0	-0.169165110620717	-0.155847739972876	0	0	0	0	0
OTU_69	OTU_752	0	0	0	0	0	0	0	0	0	0.0835727279650157	0.0960559429985652	0	0	0	-0.11997638394875	-0.160930312881536
OTU_1675	OTU_7531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0830027924522001	0
OTU_3244	OTU_7531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1247	OTU_753	0	0	0	0	0	0	0	0	-0.253704755084566	-0.231065329650736	0	0	0	0	0	-0.334224333577133
OTU_498	OTU_753	0	0	0	0	0	-0.106344625277794	0	-0.0881570745073427	-0.0989041512887708	-0.190348292726015	-0.160794334929107	0	0	0	0	-0.109925869394132
OTU_531	OTU_753	0	-0.0948250660179039	0	0	0	-0.114031235099986	0	-0.0946174062965925	-0.251236533042015	-0.24886175073307	-0.16867301527687	0	-0.0842680868038532	-0.0818953806268215	0	-0.184472821130767
OTU_6007	OTU_753	0	0	0	0	-0.0955423606959878	-0.172870129785992	0	-0.141841422826472	-0.140540409111796	-0.204901919437703	-0.133751510115476	0	-0.159145270116716	-0.137798113510736	-0.197194915942411	-0.205698455210251
OTU_1105	OTU_754	0	-0.150064940109015	0	0	0	0	0	0	-0.135694769924934	0	-0.206589227832766	0	-0.13969262551701	0	0	0
OTU_619	OTU_754	0	-0.153882791064075	0	0	0	0	-0.470686106034321	0	-0.356582993946418	-0.263931810162659	-0.512593207300121	-0.136430652498966	0	0	-0.18204282331976	0
OTU_1909	OTU_758	0	0	0	-0.168420581188067	-0.244022070538638	0	0	0	-0.16639302368553	-0.0846946597407086	0	0	-0.108927166119207	0	0	0
OTU_1954	OTU_758	0	0	0	-0.142455093156911	-0.0810376232749055	0	0	-0.229262076209163	0	0	0	0	0	0	0	0
OTU_249	OTU_758	0	-0.115320476841001	0	0	0	0	0	-0.088102463824343	-0.184914227289481	0	0	0	-0.0811682520779303	0	0	0
OTU_290	OTU_758	0	-0.0990638556876224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_346	OTU_758	0	-0.108320638146682	0	-0.166402293576258	0	0	0	0	-0.143521232062273	0	-0.0821777418968825	0	0	0	-0.0845731286016963	0
OTU_368	OTU_758	0	-0.12810970613139	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_398	OTU_758	0	-0.0903528990324257	0	-0.16184496828982	0	0	0	-0.0983937490131095	-0.089665953901143	0	0	0	0	0	0	0
OTU_474	OTU_758	0	0	0	0	0	0	0	-0.156302494781516	0	0	0	0	0	0	0	0
OTU_506	OTU_758	0	0	0	-0.176813855061174	0	0	0	0	0.0956516253630466	0	0	0	0	0	0	-0.114514355061504
OTU_4337	OTU_7519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5331	OTU_7519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2549	OTU_7561	0	0	0	0	-0.194308874788213	0	0	0	0	0	0	-0.156087322581943	0	0	0	0
OTU_3054	OTU_7561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3416	OTU_7561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4011	OTU_7561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4687	OTU_7561	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0750691130626313	0	0
OTU_5609	OTU_7561	0	0	0	0	0	0	0	0	0	0	0	-0.089397246569435	0	0	0	0
OTU_1584	OTU_757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2006	OTU_757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_470	OTU_757	-0.0977299473191417	0	0	-0.0932443413248771	0	0	0	0	0	0	0	-0.106206634418452	0	0	0	0
OTU_510	OTU_757	0	0	-0.1862645240471	0	0	-0.0918862903082949	0	0	0	0	0	0	0	0	-0.142230814003153	0
OTU_1211	OTU_759	0	0.093324120314536	0	0	0	0	0	0	0	-0.208138249329105	0.0858841753386272	0	0	0	0.0931162088972245	0
OTU_1418	OTU_760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_466	OTU_760	0	0	0	0	0	0	0	-0.0934559767110413	0	0	-0.296648549767235	0	0	0	0	0
OTU_4994	OTU_760	0	0	0	-0.089613554682734	0	0	0	0	0	0	0	0	0	0	0	-0.12336480763759
OTU_5066	OTU_760	0	0	0	0	-0.131385684006352	0	0	0	0	0	0	0	0	0	0	-0.109114462777907
OTU_586	OTU_760	0	0	-0.122932977727586	0	0	0	0	-0.110349634970092	-0.100011237501476	0	0	0	0	0	0	-0.257767750355047
OTU_4782	OTU_7603	0	0	0	0	0	0	0	0	0	-0.120407828446701	0	0	0	0	0	0
OTU_5687	OTU_7603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2312	OTU_761	0	0	0	0	-0.114896064339611	0	0	0	0	0	-0.116479739314164	0	0	0	0	0
OTU_3657	OTU_761	-0.160127910955236	0	0	0	-0.1632164115472	0	0	0	0	0	-0.0928432991280141	0	0	0	-0.0748454950491734	0
OTU_10517	OTU_7611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1321	OTU_7611	0	0	0	-0.15610389059172	0	0	-0.104785048933284	0	0	0	0	0	0	0	0	-0.0996556704577029
OTU_1402	OTU_7611	0	0	-0.105135930353815	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4968	OTU_7611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5116	OTU_7611	-0.0983245383632438	0	0	0	-0.152133757534867	0	-0.0971785752228323	0	0	0	0	0	0	-0.101833677992863	0	0
OTU_5313	OTU_7611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_390	OTU_7618	0	-0.0646986051512275	0	-0.161068510307946	0	-0.231976528010238	0	0	-0.11804239434776	0	0	0	0	0	0	0
OTU_7360	OTU_7618	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0883898825238663	0	0
OTU_1070	OTU_756	-0.114912013308969	0	0	-0.0778336970185647	0	0	0	0	0	0	-0.0679080130873238	0	0	-0.138266671769562	0	0
OTU_110	OTU_756	0	0	0	0	0	0	0	-0.0869629166926603	-0.210526549193796	0	0	0	0	0	0	0
OTU_116	OTU_756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_133	OTU_756	0.103819946490387	0.0804892699972094	0	0	0	0	0	0	0	0	0.081755923719533	0	0	0	0	0
OTU_1385	OTU_756	0	0	0	0	0	0	0	-0.135995741880047	0	0	0.064228665249978	0	0	0	0	0
OTU_139	OTU_756	0	0.073018703836492	0	0	0	0	0	0	0.110139895766414	0	0.0966630121392229	-0.117879308839499	0	0	0	0
OTU_15	OTU_756	0	0	-0.135687696746341	0	0	0	0	-0.285934540933376	0.0930001897751519	0	-0.0908961469785238	0	0	0	0	0
OTU_207	OTU_756	0.106466869323182	0.0822291778690304	0	0	0	0	0	0	0.122701733810856	0	0.0901466355745199	-0.117667825609339	0	0	0	0
OTU_249	OTU_756	0	0	0	0	0	0	-0.0979774551273592	0	0	0	-0.134737547131406	0	0	0	0	0
OTU_31	OTU_756	0.105504158054493	0	0	0	0	0	0	0	0.118818219795711	0	0.102802296424054	0	0	0	0	0
OTU_34	OTU_756	0	0	0	0	0	0	0	0	-0.497900848694669	0	-0.411922686058242	0	0	0	-0.123344470317228	0
OTU_611	OTU_756	0	0	-0.173829649541321	-0.173243763259512	-0.106228630713549	-0.173820212336604	0	-0.355462319136127	-0.218764840429618	0	-0.264278875764752	-0.0910434859193685	0	0	0	0
OTU_6485	OTU_756	0	-0.0887164933287185	0	0	0	0	0	0	0	0	-0.0973445329401934	-0.115407495385266	0	-0.106632917036412	0	0
OTU_689	OTU_756	-0.267085224760657	-0.14644490349846	0	0	0	0	0	0	-0.206421053103069	0	-0.143181663557714	0	-0.152792163315406	0	0	0
OTU_72	OTU_756	-0.162047306321427	-0.134873931902693	0	0	0	0	-0.138158314017322	0	-0.315477412201484	-0.179738849239408	-0.309973217112609	0	0	0	-0.344746774788298	0
OTU_1133	OTU_762	0	0	0	0	-0.114257803637328	0	0	0	0	0	0	0	0	0	0	0
OTU_1159	OTU_762	0	-0.0792303083319007	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_126	OTU_762	0	-0.22799316275682	0	0	0	0	-0.180876625646617	0	-0.22416437604815	-0.174919323635232	-0.136997139727128	0	0	0	0	0
OTU_1258	OTU_762	0	-0.127880141833449	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1270	OTU_762	0	-0.146185966278911	0	-0.163156924545318	0	0	0	-0.11434962093836	0	0	0	0	0	0	0	0
OTU_1329	OTU_762	0	0	-0.116966413987918	-0.076270158653469	0	0	-0.115502631409952	0	-0.0638278656761055	-0.0741799086013448	-0.0735822990195987	0	-0.0643093613510325	0	-0.146861880501407	-0.205735522302633
OTU_133	OTU_762	0	-0.167422470814256	0	-0.150079956047144	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1330	OTU_762	0	-0.0963861799126981	0	0	0	0	0	0	-0.15068561566189	0	0	0	0	-0.100613228018884	0	0
OTU_1342	OTU_762	0	0	0	0	0	-0.135443603960007	0	0	0	0	0	0	0	0	0	-0.13533545984415
OTU_139	OTU_762	0	-0.156769733022217	0	-0.166972648212801	-0.153623736074767	0	0	-0.0949362845970786	-0.162466672387844	-0.0996439138290659	0	0	0	0	0	0
