"name","Zi","Pi","type"
"OTU_433",0.259786911907198,0.571428571428571,"Peripherals"
"OTU_434",-0.418063429582822,0.612244897959184,"Peripherals"
"OTU_4367",-0.207019667802706,0.444444444444444,"Peripherals"
"OTU_438",-0.881419879685137,0,"Peripherals"
"OTU_439",0.811534892719595,0.429752066115702,"Peripherals"
"OTU_44",1.54929388610105,0.152777777777778,"Peripherals"
"OTU_4414",0,0,"Peripherals"
"OTU_4416",0,0,"Peripherals"
"OTU_442",0,0,"Peripherals"
"OTU_443",1.71132738324507,0,"Peripherals"
"OTU_449",2.0015390256258,0.2112,"Peripherals"
"OTU_4496",-1.20455918504371,0,"Peripherals"
"OTU_45",0.406926014858372,0.18,"Peripherals"
"OTU_451",1.05500875743326,0.32,"Peripherals"
"OTU_452",1.40099370349953,0,"Peripherals"
"OTU_453",0.64018917577131,0,"Peripherals"
"OTU_455",1.07599925197181,0,"Peripherals"
"OTU_4580",-0.909902758503789,0,"Peripherals"
"OTU_4595",0,0,"Peripherals"
"OTU_4604",0,0,"Peripherals"
"OTU_4607",-0.873358518616963,0,"Peripherals"
"OTU_4608",-0.320154113420007,0.244897959183674,"Peripherals"
"OTU_4611",-1.04568321937182,0,"Peripherals"
"OTU_463",-1.04568321937182,0,"Peripherals"
"OTU_464",0,0,"Peripherals"
"OTU_4644",-0.909902758503789,0,"Peripherals"
"OTU_465",0.115163350151082,0,"Peripherals"
"OTU_4663",0.257307200202485,0.375,"Peripherals"
"OTU_470",0.115163350151082,0.461538461538462,"Peripherals"
"OTU_472",0.259786911907198,0.32,"Peripherals"
"OTU_4738",0,0,"Peripherals"
"OTU_4741",-0.836660026534075,0,"Peripherals"
"OTU_475",1.15470053837925,0,"Peripherals"
"OTU_4750",0,0,"Peripherals"
"OTU_4758",0,0,"Peripherals"
"OTU_476",0.64018917577131,0,"Peripherals"
"OTU_4773",-0.499937675397428,0,"Peripherals"
"OTU_478",0.461142536559349,0.375,"Peripherals"
"OTU_479",-0.610365755800732,0,"Peripherals"
"OTU_483",-1.04568321937182,0,"Peripherals"
"OTU_485",-0.577350269189626,0,"Peripherals"
"OTU_487",-0.0223299971088237,0,"Peripherals"
"OTU_488",-0.499937675397428,0.489795918367347,"Peripherals"
"OTU_4895",0,0,"Peripherals"
"OTU_490",-0.707106781186547,0.5,"Peripherals"
"OTU_491",-0.663983094043305,0,"Peripherals"
"OTU_4927",0,0,"Peripherals"
"OTU_4928",-0.802225572149362,0,"Peripherals"
"OTU_496",-0.755471576991095,0.48,"Peripherals"
"OTU_499",-0.153714178853116,0,"Peripherals"
"OTU_5",1.73205080756888,0,"Peripherals"
"OTU_50",-0.577350269189626,0,"Peripherals"
"OTU_500",0.915529881461776,0,"Peripherals"
"OTU_501",0.811534892719595,0,"Peripherals"
"OTU_502",0,0,"Peripherals"
"OTU_5025",0,0,"Peripherals"
"OTU_503",-0.768570894265581,0,"Peripherals"
"OTU_505",0,0,"Peripherals"
"OTU_5059",0,0,"Peripherals"
"OTU_506",-0.418063429582822,0.375,"Peripherals"
"OTU_508",-0.394537706977143,0,"Peripherals"
"OTU_51",0,0,"Peripherals"
"OTU_514",-0.755471576991095,0.56,"Peripherals"
"OTU_515",-0.755471576991095,0,"Peripherals"
"OTU_5162",-0.755471576991095,0,"Peripherals"
"OTU_518",-0.320154113420007,0.518518518518519,"Peripherals"
"OTU_5187",0,0,"Peripherals"
"OTU_519",-0.501017615821025,0.64,"Connectors"
"OTU_52",-0.651081623773395,0.444444444444444,"Peripherals"
"OTU_520",0.811534892719595,0,"Peripherals"
"OTU_525",-0.707106781186547,0,"Peripherals"
"OTU_526",-0.418063429582822,0.375,"Peripherals"
"OTU_528",-1.20455918504371,0.666666666666667,"Connectors"
"OTU_53",0.915529881461776,0,"Peripherals"
"OTU_533",-0.0465058302695282,0,"Peripherals"
"OTU_535",-0.0299424710392811,0,"Peripherals"
"OTU_536",0.104638118106439,0.462809917355372,"Peripherals"
"OTU_53720",0,0,"Peripherals"
"OTU_538",-0.348793727021462,0,"Peripherals"
"OTU_5398",1.13763923031906,0.444444444444444,"Peripherals"
"OTU_541",0,0,"Peripherals"
"OTU_5425",1.15470053837925,0,"Peripherals"
"OTU_547",0,0,"Peripherals"
"OTU_548",-0.197649778645495,0.448979591836735,"Peripherals"
"OTU_550",1.15470053837925,0,"Peripherals"
"OTU_553",0,0,"Peripherals"
"OTU_555",-0.909902758503789,0,"Peripherals"
"OTU_557",-0.909902758503789,0,"Peripherals"
"OTU_558",-0.46525993461037,0,"Peripherals"
"OTU_5599",-0.881419879685137,0,"Peripherals"
"OTU_56",0.811534892719595,0.429752066115702,"Peripherals"
"OTU_560",-0.909902758503789,0.5,"Peripherals"
"OTU_5621",-0.802225572149362,0,"Peripherals"
"OTU_563",-0.802225572149362,0,"Peripherals"
"OTU_5633",-0.755471576991095,0,"Peripherals"
"OTU_565",-0.418063429582822,0.375,"Peripherals"
"OTU_566",0,0,"Peripherals"
"OTU_568",-0.873358518616963,0,"Peripherals"
"OTU_57",-0.0223299971088237,0,"Peripherals"
"OTU_5706",-0.802225572149362,0,"Peripherals"
"OTU_571",0.55048081372217,0.142011834319526,"Peripherals"
"OTU_575",-0.909902758503789,0,"Peripherals"
"OTU_577",-0.394537706977143,0,"Peripherals"
"OTU_579",1.27600991967398,0,"Peripherals"
"OTU_58",0.909152107382112,0.32,"Peripherals"
"OTU_580",1.15470053837925,0,"Peripherals"
"OTU_5805",-0.768570894265581,0,"Peripherals"
"OTU_581",0,0,"Peripherals"
"OTU_585",0,0,"Peripherals"
"OTU_58586",0,0,"Peripherals"
"OTU_588",0,0,"Peripherals"
"OTU_58996",-0.960189875679424,0,"Peripherals"
"OTU_59",0.446599942176476,0,"Peripherals"
"OTU_590",-0.501017615821025,0,"Peripherals"
"OTU_593",-0.663983094043305,0,"Peripherals"
"OTU_59413",0,0,"Peripherals"
"OTU_5955",0,0,"Peripherals"
"OTU_5965",-0.816496580927726,0,"Peripherals"
"OTU_598",-1.04568321937182,0,"Peripherals"
"OTU_60",-0.172143765122338,0.32,"Peripherals"
"OTU_604",-0.46525993461037,0.53125,"Peripherals"
"OTU_608",0,0,"Peripherals"
"OTU_61",0,0,"Peripherals"
"OTU_610",0.405374992531807,0.152777777777778,"Peripherals"
"OTU_6140",-0.663983094043305,0,"Peripherals"
"OTU_619",0.073775899338145,0,"Peripherals"
"OTU_6233",-0.335907122544986,0,"Peripherals"
"OTU_6242",0,0,"Peripherals"
"OTU_626",0,0,"Peripherals"
"OTU_6269",-1.20455918504371,0,"Peripherals"
"OTU_627",0,0,"Peripherals"
"OTU_629",0,0,"Peripherals"
"OTU_63",-0.610365755800732,0.571428571428571,"Peripherals"
"OTU_630",-0.909902758503789,0,"Peripherals"
"OTU_631",0,0,"Peripherals"
"OTU_6324",-0.0299424710392811,0.197530864197531,"Peripherals"
"OTU_633",-0.0223299971088237,0,"Peripherals"
"OTU_637",0,0,"Peripherals"
"OTU_638",-0.120615351956913,0.375,"Peripherals"
"OTU_6386",0.738995669598969,0.32,"Peripherals"
"OTU_64",1.05745455718008,0.648148148148148,"Connectors"
"OTU_642",0,0,"Peripherals"
"OTU_643",-0.707106781186547,0.5,"Peripherals"
"OTU_649",1.05745455718008,0.18,"Peripherals"
"OTU_650",0.64018917577131,0,"Peripherals"
"OTU_6501",0,0,"Peripherals"
"OTU_651",-0.501017615821025,0,"Peripherals"
"OTU_652",-0.577350269189626,0,"Peripherals"
"OTU_654",-0.663983094043305,0.5,"Peripherals"
"OTU_663",2.37179734374594,0.312757201646091,"Peripherals"
"OTU_665",-0.651081623773395,0,"Peripherals"
"OTU_666",-0.610365755800732,0,"Peripherals"
"OTU_669",0.259786911907198,0.571428571428571,"Peripherals"
"OTU_6691",-0.394537706977143,0,"Peripherals"
"OTU_671",-0.120615351956913,0,"Peripherals"
"OTU_675",0.255782066482405,0.197530864197531,"Peripherals"
"OTU_6751",-0.651081623773395,0,"Peripherals"
"OTU_6760",0,0,"Peripherals"
"OTU_678",-0.750939261482638,0,"Peripherals"
"OTU_68",-0.663983094043305,0,"Peripherals"
"OTU_680",-0.881419879685137,0,"Peripherals"
"OTU_687",-1.04638261415677,0.5,"Peripherals"
"OTU_6871",-0.335907122544986,0,"Peripherals"
"OTU_689",0,0,"Peripherals"
"OTU_6897",-1.04568321937182,0,"Peripherals"
"OTU_691",-0.610365755800732,0,"Peripherals"
"OTU_693",-0.881419879685137,0,"Peripherals"
"OTU_698",-0.418063429582822,0.375,"Peripherals"
"OTU_6984",0,0,"Peripherals"
"OTU_7",-0.768570894265581,0,"Peripherals"
"OTU_70",-1.73205080756888,0.5,"Peripherals"
"OTU_703",-0.418063429582822,0,"Peripherals"
"OTU_704",-0.707106781186547,0,"Peripherals"
"OTU_709",0.200759864173952,0.625,"Connectors"
"OTU_7094",-0.836660026534075,0,"Peripherals"
"OTU_710",0.257307200202485,0,"Peripherals"
"OTU_711",-0.726273039202563,0,"Peripherals"
"OTU_715",0,0,"Peripherals"
"OTU_721",-0.491259936394124,0,"Peripherals"
"OTU_722",-0.320154113420007,0,"Peripherals"
"OTU_723",-0.909902758503789,0,"Peripherals"
"OTU_724",-0.900577398181458,0,"Peripherals"
"OTU_7242",-0.394537706977143,0,"Peripherals"
"OTU_726",-0.736119501971158,0.625,"Connectors"
"OTU_727",0,0,"Peripherals"
"OTU_73",1.56099701456174,0,"Peripherals"
"OTU_730",-0.610365755800732,0,"Peripherals"
"OTU_731",0,0,"Peripherals"
"OTU_735",0,0,"Peripherals"
"OTU_7364",0,0,"Peripherals"
"OTU_740",-0.909902758503789,0,"Peripherals"
"OTU_744",-0.750939261482638,0,"Peripherals"
"OTU_746",-1.04568321937182,0,"Peripherals"
"OTU_749",-0.153714178853116,0,"Peripherals"
"OTU_75",2.14664484681616,0.21301775147929,"Peripherals"
"OTU_750",-1.04568321937182,0,"Peripherals"
"OTU_755",-0.726273039202563,0,"Peripherals"
"OTU_759",-0.900577398181458,0.444444444444444,"Peripherals"
"OTU_76",-0.900577398181458,0.444444444444444,"Peripherals"
"OTU_764",1.18019368870416,0.32,"Peripherals"
"OTU_768",0,0,"Peripherals"
"OTU_77",-0.320154113420007,0.625,"Connectors"
"OTU_7735",-0.577350269189626,0,"Peripherals"
"OTU_774",-0.172143765122338,0,"Peripherals"
"OTU_777",-0.923132662754102,0.5,"Peripherals"
"OTU_782",-0.120615351956913,0,"Peripherals"
"OTU_784",0,0,"Peripherals"
"OTU_785",-0.394537706977143,0,"Peripherals"
"OTU_79",-0.909902758503789,0,"Peripherals"
"OTU_790",0.260269171341445,0,"Peripherals"
"OTU_7910",-1.04568321937182,0,"Peripherals"
"OTU_796",0.239045721866879,0,"Peripherals"
"OTU_798",-0.501017615821025,0,"Peripherals"
"OTU_799",0,0,"Peripherals"
"OTU_80",-0.172143765122338,0,"Peripherals"
"OTU_8002",0.406926014858372,0.18,"Peripherals"
"OTU_802",-0.394537706977143,0,"Peripherals"
"OTU_806",-0.501017615821025,0,"Peripherals"
"OTU_81",0.565615228259112,0,"Peripherals"
"OTU_816",-0.0465058302695282,0.444444444444444,"Peripherals"
"OTU_817",0.408248290463863,0,"Peripherals"
"OTU_821",-0.348793727021462,0.444444444444444,"Peripherals"
"OTU_822",-0.418063429582822,0.375,"Peripherals"
"OTU_824",-0.577350269189626,0,"Peripherals"
"OTU_825",0,0,"Peripherals"
"OTU_827",-0.501017615821025,0,"Peripherals"
"OTU_830",0.405374992531807,0.574380165289256,"Peripherals"
"OTU_831",1.76722155024207,0.402777777777778,"Peripherals"
"OTU_834",-0.320154113420007,0.375,"Peripherals"
"OTU_837",0.257307200202485,0,"Peripherals"
"OTU_84",-0.418063429582822,0,"Peripherals"
"OTU_842",0,0,"Peripherals"
"OTU_849",0,0,"Peripherals"
"OTU_85",0.260269171341445,0.567474048442907,"Peripherals"
"OTU_850",0.104638118106439,0.21875,"Peripherals"
"OTU_853",0,0,"Peripherals"
"OTU_855",-1.04568321937182,0,"Peripherals"
"OTU_869",-1.73205080756888,0,"Peripherals"
"OTU_87",-0.0223299971088237,0,"Peripherals"
"OTU_873",-1.04568321937182,0,"Peripherals"
"OTU_875",-0.909902758503789,0.5,"Peripherals"
"OTU_876",-0.610365755800732,0.5,"Peripherals"
"OTU_880",0,0,"Peripherals"
"OTU_881",-0.900577398181458,0,"Peripherals"
"OTU_885",-0.873358518616963,0,"Peripherals"
"OTU_888",-0.577350269189626,0,"Peripherals"
"OTU_892",-0.881419879685137,0.5,"Peripherals"
"OTU_8924",-0.499937675397428,0,"Peripherals"
"OTU_896",-0.501017615821025,0.444444444444444,"Peripherals"
"OTU_898",0.565615228259112,0.545454545454545,"Peripherals"
"OTU_904",-0.909902758503789,0,"Peripherals"
"OTU_906",-0.726273039202563,0,"Peripherals"
"OTU_908",-0.881419879685137,0,"Peripherals"
"OTU_91",-0.207019667802706,0.625,"Connectors"
"OTU_917",-0.900577398181458,0,"Peripherals"
"OTU_9177",-0.651081623773395,0,"Peripherals"
"OTU_919",0,0,"Peripherals"
"OTU_92",0.915529881461776,0,"Peripherals"
"OTU_922",0.985798277293259,0.214532871972318,"Peripherals"
"OTU_929",-0.802225572149362,0,"Peripherals"
"OTU_935",-0.394537706977143,0,"Peripherals"
"OTU_94",0.860357859986272,0.244897959183674,"Peripherals"
"OTU_941",-1.04568321937182,0,"Peripherals"
"OTU_944",0,0,"Peripherals"
"OTU_945",-0.169515875905202,0.444444444444444,"Peripherals"
"OTU_949",1.43427433120127,0,"Peripherals"
"OTU_953",-0.348793727021462,0.59375,"Peripherals"
"OTU_956",-0.267679818898603,0.48,"Peripherals"
"OTU_957",-0.577350269189626,0,"Peripherals"
"OTU_960",0,0,"Peripherals"
"OTU_967",-0.0299424710392811,0.396694214876033,"Peripherals"
"OTU_97",0.847579379526013,0,"Peripherals"
"OTU_971",0.259786911907198,0,"Peripherals"
"OTU_973",-0.956182887467515,0,"Peripherals"
"OTU_975",-1.04638261415677,0,"Peripherals"
"OTU_985",-0.394537706977143,0,"Peripherals"
"OTU_986",-0.750939261482638,0,"Peripherals"
"OTU_99",-0.663983094043305,0,"Peripherals"
"OTU_998",-1.04568321937182,0,"Peripherals"
